1.000000000000000000e+03,1.457286432160803997e+03,0.000000000000000000e+00
1.045226130653266409e+03,1.005025125628140813e+03,0.000000000000000000e+00
1.090452261306532591e+03,8.542713567839196003e+02,0.000000000000000000e+00
1.135678391959799001e+03,2.562814070351758801e+03,0.000000000000000000e+00
1.180904522613065410e+03,4.623115577889447195e+03,0.000000000000000000e+00
1.226130653266331592e+03,4.974874371859296843e+03,0.000000000000000000e+00
1.271356783919598001e+03,2.386934673366834431e+03,0.000000000000000000e+00
1.316582914572864411e+03,1.005025125628140756e+02,0.000000000000000000e+00
1.361809045226130593e+03,7.286432160804019986e+02,0.000000000000000000e+00
1.407035175879397002e+03,4.221105527638191234e+03,0.000000000000000000e+00
1.452261306532663184e+03,4.296482412060301613e+03,0.000000000000000000e+00
1.497487437185929593e+03,4.522613065326633546e+02,0.000000000000000000e+00
1.542713567839196003e+03,2.763819095477387009e+02,0.000000000000000000e+00
1.587939698492462412e+03,2.236180904522613218e+03,0.000000000000000000e+00
1.633165829145728594e+03,2.763819095477387236e+03,0.000000000000000000e+00
1.678391959798995003e+03,2.964824120603015217e+03,0.000000000000000000e+00
1.723618090452261185e+03,3.994974874371859642e+03,0.000000000000000000e+00
1.768844221105527595e+03,8.793969849246232116e+02,0.000000000000000000e+00
1.814070351758794004e+03,3.417085427135678401e+03,0.000000000000000000e+00
1.859296482412060413e+03,1.482412060301507609e+03,0.000000000000000000e+00
1.904522613065326595e+03,1.281407035175879400e+03,0.000000000000000000e+00
1.949748743718593005e+03,4.020100502512563025e+02,0.000000000000000000e+00
1.994974874371859187e+03,1.105527638190954804e+03,0.000000000000000000e+00
2.040201005025125596e+03,2.361809045226130820e+03,0.000000000000000000e+00
2.085427135678392006e+03,7.788944723618091075e+02,1.000000000000000000e+00
2.130653266331658415e+03,4.070351758793970021e+03,0.000000000000000000e+00
2.175879396984924824e+03,9.547738693467337043e+02,0.000000000000000000e+00
2.221105527638191234e+03,7.035175879396985010e+02,1.000000000000000000e+00
2.266331658291457188e+03,4.849246231155779242e+03,0.000000000000000000e+00
2.311557788944723598e+03,6.783919597989950034e+02,0.000000000000000000e+00
2.356783919597990007e+03,1.180904522613065410e+03,1.000000000000000000e+00
2.402010050251255961e+03,4.145728643216080854e+03,0.000000000000000000e+00
2.447236180904522371e+03,4.874371859296482398e+03,0.000000000000000000e+00
2.492462311557788780e+03,4.447236180904523280e+03,0.000000000000000000e+00
